"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"24200","2/1/2007","12:43:00","0.368","0.000","242.040","1.400","0.000","0.000",0
"24201","2/1/2007","12:44:00","0.368","0.000","241.950","1.400","0.000","0.000",0
"24202","2/1/2007","12:45:00","0.368","0.000","242.070","1.400","0.000","0.000",0
"24203","2/1/2007","12:46:00","0.368","0.000","241.890","1.400","0.000","0.000",0
"24204","2/1/2007","12:47:00","0.370","0.000","241.630","1.600","0.000","0.000",0
"24205","2/1/2007","12:48:00","0.374","0.000","241.520","1.600","0.000","0.000",0
"24206","2/1/2007","12:49:00","0.404","0.000","241.290","1.800","0.000","0.000",0
"24207","2/1/2007","12:50:00","0.450","0.126","242.060","1.800","0.000","0.000",0
"24208","2/1/2007","12:51:00","0.450","0.126","242.100","1.800","0.000","0.000",0
"24209","2/1/2007","12:52:00","0.448","0.122","241.440","1.800","0.000","0.000",0
"24210","2/1/2007","12:53:00","0.448","0.122","241.460","1.800","0.000","0.000",0
"24211","2/1/2007","12:54:00","0.450","0.124","242.010","1.800","0.000","0.000",0
"24212","2/1/2007","12:55:00","0.472","0.140","241.730","2.200","0.000","0.000",0
"24213","2/1/2007","12:56:00","0.520","0.248","241.940","2.400","0.000","0.000",0
"24214","2/1/2007","12:57:00","0.522","0.248","242.000","2.400","0.000","1.000",0
"24215","2/1/2007","12:58:00","0.472","0.178","241.770","2.000","0.000","2.000",0
"24216","2/1/2007","12:59:00","0.448","0.142","241.670","2.000","0.000","1.000",0
"24217","2/1/2007","13:00:00","0.450","0.140","241.350","2.000","0.000","2.000",0
"24218","2/1/2007","13:01:00","0.450","0.144","241.800","2.000","0.000","1.000",0
"24219","2/1/2007","13:02:00","0.454","0.144","242.040","2.000","0.000","1.000",0
"24220","2/1/2007","13:03:00","0.458","0.146","242.020","2.000","0.000","2.000",0
"24221","2/1/2007","13:04:00","0.458","0.144","241.900","2.000","0.000","1.000",0
"24222","2/1/2007","13:05:00","0.508","0.192","241.490","2.200","0.000","1.000",0
"24223","2/1/2007","13:06:00","0.566","0.278","241.610","2.600","0.000","2.000",0
"24224","2/1/2007","13:07:00","0.560","0.278","241.680","2.600","0.000","1.000",0
"24225","2/1/2007","13:08:00","0.552","0.278","241.730","2.600","0.000","2.000",0
"24226","2/1/2007","13:09:00","0.552","0.280","241.990","2.400","0.000","1.000",0
"24227","2/1/2007","13:10:00","0.550","0.282","242.200","2.400","0.000","1.000",0
"24228","2/1/2007","13:11:00","0.546","0.280","241.910","2.400","0.000","2.000",0
"24229","2/1/2007","13:12:00","0.542","0.276","241.390","2.400","0.000","1.000",0
"24230","2/1/2007","13:13:00","0.542","0.282","242.200","2.400","0.000","1.000",0
"24231","2/1/2007","13:14:00","0.542","0.284","242.720","2.400","0.000","1.000",0
"24232","2/1/2007","13:15:00","0.542","0.286","242.890","2.400","0.000","2.000",0
"24233","2/1/2007","13:16:00","0.538","0.284","242.580","2.400","0.000","1.000",0
"24234","2/1/2007","13:17:00","0.540","0.282","242.460","2.400","0.000","1.000",0
"24235","2/1/2007","13:18:00","0.544","0.284","242.620","2.400","0.000","1.000",0
"24236","2/1/2007","13:19:00","0.544","0.284","242.720","2.400","0.000","2.000",0
"24237","2/1/2007","13:20:00","0.538","0.286","242.860","2.400","0.000","1.000",0
"24238","2/1/2007","13:21:00","0.470","0.186","243.200","2.000","0.000","1.000",0
"24239","2/1/2007","13:22:00","0.442","0.148","243.420","1.800","0.000","1.000",0
"24240","2/1/2007","13:23:00","0.374","0.000","243.640","1.600","0.000","0.000",0
"24241","2/1/2007","13:24:00","0.374","0.000","243.740","1.600","0.000","0.000",0
"24242","2/1/2007","13:25:00","0.372","0.000","243.470","1.600","0.000","0.000",0
"24243","2/1/2007","13:26:00","0.374","0.000","243.810","1.600","0.000","0.000",0
"24244","2/1/2007","13:27:00","0.372","0.000","243.130","1.600","0.000","0.000",0
"24245","2/1/2007","13:28:00","0.372","0.000","243.280","1.600","0.000","0.000",0
"24246","2/1/2007","13:29:00","0.372","0.000","243.100","1.600","0.000","0.000",0
"24247","2/1/2007","13:30:00","0.460","0.124","242.150","2.000","0.000","0.000",0
"24248","2/1/2007","13:31:00","0.446","0.128","242.520","1.800","0.000","0.000",0
"24249","2/1/2007","13:32:00","0.444","0.124","241.860","1.800","0.000","0.000",0
"24250","2/1/2007","13:33:00","0.446","0.128","242.280","1.800","0.000","0.000",0
"24251","2/1/2007","13:34:00","0.444","0.126","242.230","1.800","0.000","0.000",0
"24252","2/1/2007","13:35:00","0.440","0.122","241.170","1.800","0.000","0.000",0
"24253","2/1/2007","13:36:00","0.436","0.116","240.080","1.800","0.000","0.000",0
"24254","2/1/2007","13:37:00","0.434","0.116","240.190","1.800","0.000","0.000",0
"24255","2/1/2007","13:38:00","0.402","0.070","240.470","1.600","0.000","0.000",0
"24256","2/1/2007","13:39:00","0.370","0.000","242.330","1.600","0.000","0.000",0
"24257","2/1/2007","13:40:00","0.372","0.000","242.780","1.600","0.000","0.000",0
"24258","2/1/2007","13:41:00","0.374","0.000","243.370","1.600","0.000","0.000",0
"24259","2/1/2007","13:42:00","0.372","0.000","243.250","1.600","0.000","0.000",0
"24260","2/1/2007","13:43:00","0.374","0.000","243.780","1.600","0.000","0.000",0
"24261","2/1/2007","13:44:00","0.376","0.000","244.260","1.600","0.000","0.000",0
"24262","2/1/2007","13:45:00","0.370","0.000","242.450","1.600","0.000","0.000",0
"24263","2/1/2007","13:46:00","0.370","0.000","242.340","1.600","0.000","0.000",0
"24264","2/1/2007","13:47:00","0.444","0.096","242.060","2.000","0.000","0.000",0
"24265","2/1/2007","13:48:00","0.478","0.152","241.470","2.000","0.000","0.000",0
"24266","2/1/2007","13:49:00","0.474","0.152","241.340","2.000","0.000","0.000",0
"24267","2/1/2007","13:50:00","0.476","0.158","242.420","2.000","0.000","0.000",0
"24268","2/1/2007","13:51:00","0.474","0.158","242.490","2.000","0.000","0.000",0
"24269","2/1/2007","13:52:00","0.476","0.166","243.790","2.000","0.000","0.000",0
"24270","2/1/2007","13:53:00","0.476","0.168","244.180","2.000","0.000","0.000",0
"24271","2/1/2007","13:54:00","0.472","0.164","243.490","2.000","0.000","0.000",0
"24272","2/1/2007","13:55:00","0.472","0.164","243.550","2.000","0.000","0.000",0
"24273","2/1/2007","13:56:00","0.468","0.158","242.540","2.000","0.000","0.000",0
"24274","2/1/2007","13:57:00","0.468","0.160","242.830","2.000","0.000","0.000",0
"24275","2/1/2007","13:58:00","0.466","0.160","242.710","2.000","0.000","0.000",0
"24276","2/1/2007","13:59:00","0.468","0.162","242.860","2.000","0.000","0.000",0
"24277","2/1/2007","14:00:00","0.466","0.160","242.600","2.000","0.000","0.000",0
"24278","2/1/2007","14:01:00","0.472","0.170","244.370","2.000","0.000","0.000",0
"24279","2/1/2007","14:02:00","0.478","0.178","245.460","2.000","0.000","0.000",0
"24280","2/1/2007","14:03:00","0.390","0.000","245.890","1.600","0.000","0.000",0
"24281","2/1/2007","14:04:00","0.388","0.000","245.830","1.600","0.000","0.000",0
"24282","2/1/2007","14:05:00","0.382","0.000","244.150","1.600","0.000","0.000",0
"24283","2/1/2007","14:06:00","0.372","0.000","242.810","1.600","0.000","0.000",0
"24284","2/1/2007","14:07:00","0.374","0.000","243.430","1.600","0.000","0.000",0
"24285","2/1/2007","14:08:00","0.372","0.000","243.080","1.600","0.000","0.000",0
"24286","2/1/2007","14:09:00","0.376","0.000","243.780","1.600","0.000","0.000",0
"24287","2/1/2007","14:10:00","0.470","0.140","244.490","2.000","0.000","0.000",0
"24288","2/1/2007","14:11:00","0.454","0.144","245.210","2.000","0.000","0.000",0
"24289","2/1/2007","14:12:00","0.458","0.146","245.780","2.000","0.000","0.000",0
"24290","2/1/2007","14:13:00","0.458","0.148","246.040","2.000","0.000","0.000",0
"24291","2/1/2007","14:14:00","0.458","0.150","246.310","2.000","0.000","0.000",0
"24292","2/1/2007","14:15:00","0.458","0.152","246.600","2.000","0.000","0.000",0
"24293","2/1/2007","14:16:00","0.456","0.150","246.180","2.000","0.000","0.000",0
"24294","2/1/2007","14:17:00","0.456","0.148","245.940","2.000","0.000","0.000",0
"24295","2/1/2007","14:18:00","0.418","0.084","245.910","1.800","0.000","0.000",0
"24296","2/1/2007","14:19:00","0.390","0.000","246.590","1.600","0.000","0.000",0
"24297","2/1/2007","14:20:00","0.392","0.000","246.920","1.600","0.000","0.000",0
"24298","2/1/2007","14:21:00","0.394","0.048","247.570","1.600","0.000","0.000",0
"24299","2/1/2007","14:22:00","0.394","0.048","247.750","1.600","0.000","0.000",0
"24300","2/1/2007","14:23:00","0.394","0.048","247.890","1.600","0.000","0.000",0
"24301","2/1/2007","14:24:00","0.400","0.056","249.560","1.600","0.000","0.000",0
"24302","2/1/2007","14:25:00","0.398","0.058","250.020","1.600","0.000","0.000",0
"24303","2/1/2007","14:26:00","0.390","0.054","249.160","1.600","0.000","0.000",0
"24304","2/1/2007","14:27:00","0.390","0.052","248.880","1.600","0.000","0.000",0
"24305","2/1/2007","14:28:00","0.388","0.050","248.270","1.600","0.000","0.000",0
"24306","2/1/2007","14:29:00","0.458","0.124","248.140","2.000","0.000","0.000",0
"24307","2/1/2007","14:30:00","0.502","0.196","248.380","2.200","0.000","0.000",0
"24308","2/1/2007","14:31:00","0.494","0.190","247.620","2.200","0.000","0.000",0
"24309","2/1/2007","14:32:00","0.494","0.188","247.190","2.200","0.000","0.000",0
"24310","2/1/2007","14:33:00","0.500","0.192","247.890","2.200","0.000","0.000",0
"24311","2/1/2007","14:34:00","0.498","0.192","247.860","2.200","0.000","0.000",0
"24312","2/1/2007","14:35:00","0.494","0.190","247.430","2.200","0.000","0.000",0
"24313","2/1/2007","14:36:00","0.492","0.186","246.870","2.000","0.000","0.000",0
"24314","2/1/2007","14:37:00","0.486","0.180","245.980","2.000","0.000","0.000",0
"24315","2/1/2007","14:38:00","0.488","0.184","246.740","2.000","0.000","0.000",0
"24316","2/1/2007","14:39:00","0.486","0.184","246.500","2.000","0.000","0.000",0
"24317","2/1/2007","14:40:00","0.484","0.182","246.310","2.000","0.000","0.000",0
"24318","2/1/2007","14:41:00","0.482","0.178","245.710","2.000","0.000","0.000",0
"24319","2/1/2007","14:42:00","0.476","0.178","245.700","2.000","0.000","0.000",0
"24320","2/1/2007","14:43:00","0.476","0.182","246.300","2.000","0.000","0.000",0
"24321","2/1/2007","14:44:00","0.476","0.184","246.430","2.000","0.000","0.000",0
"24322","2/1/2007","14:45:00","0.384","0.000","246.980","1.600","0.000","0.000",0
"24323","2/1/2007","14:46:00","0.382","0.000","246.660","1.600","0.000","0.000",0
"24324","2/1/2007","14:47:00","0.384","0.000","246.030","1.600","0.000","0.000",0
"24325","2/1/2007","14:48:00","0.388","0.000","245.870","1.600","0.000","0.000",0
"24326","2/1/2007","14:49:00","0.386","0.000","245.610","1.600","0.000","0.000",0
"24327","2/1/2007","14:50:00","0.472","0.134","245.710","2.000","0.000","0.000",0
"24328","2/1/2007","14:51:00","0.466","0.150","246.270","2.000","0.000","0.000",0
"24329","2/1/2007","14:52:00","0.468","0.152","246.690","2.000","0.000","0.000",0
"24330","2/1/2007","14:53:00","0.466","0.150","246.490","2.000","0.000","0.000",0
"24331","2/1/2007","14:54:00","0.464","0.148","246.350","2.000","0.000","0.000",0
"24332","2/1/2007","14:55:00","0.466","0.154","247.150","2.000","0.000","0.000",0
"24333","2/1/2007","14:56:00","0.462","0.154","247.250","2.000","0.000","0.000",0
"24334","2/1/2007","14:57:00","0.456","0.152","246.940","2.000","0.000","0.000",0
"24335","2/1/2007","14:58:00","0.412","0.086","246.490","1.600","0.000","0.000",0
"24336","2/1/2007","14:59:00","0.378","0.000","245.010","1.600","0.000","0.000",0
"24337","2/1/2007","15:00:00","0.370","0.000","242.730","1.600","0.000","0.000",0
"24338","2/1/2007","15:01:00","0.372","0.000","243.390","1.600","0.000","0.000",0
"24339","2/1/2007","15:02:00","0.378","0.000","244.120","1.600","0.000","0.000",0
"24340","2/1/2007","15:03:00","0.442","0.000","243.480","2.000","0.000","0.000",0
"24341","2/1/2007","15:04:00","1.514","0.000","242.660","6.200","0.000","0.000",17
"24342","2/1/2007","15:05:00","1.512","0.000","243.800","6.200","0.000","0.000",19
"24343","2/1/2007","15:06:00","1.500","0.000","243.940","6.000","0.000","0.000",19
"24344","2/1/2007","15:07:00","1.486","0.000","243.570","6.000","0.000","0.000",18
"24345","2/1/2007","15:08:00","1.488","0.000","244.020","6.000","0.000","0.000",18
"24346","2/1/2007","15:09:00","1.482","0.000","243.940","6.000","0.000","0.000",19
"24347","2/1/2007","15:10:00","1.476","0.000","244.040","6.000","0.000","0.000",18
"24348","2/1/2007","15:11:00","1.586","0.140","244.490","6.400","0.000","0.000",18
"24349","2/1/2007","15:12:00","1.590","0.162","244.640","6.400","0.000","0.000",19
"24350","2/1/2007","15:13:00","1.590","0.164","245.010","6.400","0.000","0.000",18
"24351","2/1/2007","15:14:00","1.582","0.160","244.490","6.400","0.000","0.000",18
"24352","2/1/2007","15:15:00","1.556","0.150","242.480","6.400","0.000","0.000",19
"24353","2/1/2007","15:16:00","1.560","0.152","242.960","6.400","0.000","0.000",18
"24354","2/1/2007","15:17:00","1.562","0.152","242.940","6.400","0.000","0.000",18
"24355","2/1/2007","15:18:00","1.564","0.152","242.900","6.400","0.000","0.000",18
"24356","2/1/2007","15:19:00","1.550","0.148","241.950","6.400","0.000","0.000",18
"24357","2/1/2007","15:20:00","1.554","0.150","242.330","6.400","0.000","0.000",18
"24358","2/1/2007","15:21:00","1.556","0.150","242.490","6.400","0.000","0.000",18
"24359","2/1/2007","15:22:00","1.546","0.148","242.380","6.400","0.000","0.000",18
"24360","2/1/2007","15:23:00","1.538","0.146","241.760","6.400","0.000","0.000",18
"24361","2/1/2007","15:24:00","1.570","0.172","241.520","6.600","0.000","0.000",17
"24362","2/1/2007","15:25:00","1.628","0.274","242.510","6.800","0.000","1.000",18
"24363","2/1/2007","15:26:00","1.604","0.242","242.220","6.600","0.000","1.000",18
"24364","2/1/2007","15:27:00","1.526","0.134","241.740","6.200","0.000","2.000",18
"24365","2/1/2007","15:28:00","1.528","0.134","241.860","6.200","0.000","1.000",18
"24366","2/1/2007","15:29:00","1.568","0.162","242.060","6.400","0.000","1.000",18
"24367","2/1/2007","15:30:00","1.598","0.236","241.190","6.600","0.000","2.000",18
"24368","2/1/2007","15:31:00","1.600","0.236","241.420","6.600","0.000","1.000",18
"24369","2/1/2007","15:32:00","1.606","0.238","241.720","6.600","0.000","2.000",18
"24370","2/1/2007","15:33:00","1.604","0.236","241.150","6.600","0.000","1.000",17
"24371","2/1/2007","15:34:00","1.602","0.238","241.580","6.600","0.000","1.000",18
"24372","2/1/2007","15:35:00","1.598","0.238","241.620","6.600","0.000","2.000",18
"24373","2/1/2007","15:36:00","1.598","0.238","241.690","6.600","0.000","1.000",18
"24374","2/1/2007","15:37:00","1.598","0.240","241.910","6.600","0.000","1.000",18
"24375","2/1/2007","15:38:00","1.554","0.162","242.870","6.400","0.000","2.000",18
"24376","2/1/2007","15:39:00","1.546","0.142","243.630","6.200","0.000","1.000",18
"24377","2/1/2007","15:40:00","1.542","0.142","243.320","6.200","0.000","1.000",18
"24378","2/1/2007","15:41:00","1.532","0.138","242.550","6.200","0.000","2.000",18
"24379","2/1/2007","15:42:00","1.520","0.132","241.760","6.200","0.000","1.000",18
"24380","2/1/2007","15:43:00","1.524","0.134","242.110","6.200","0.000","1.000",18
"24381","2/1/2007","15:44:00","1.754","0.212","241.840","7.200","0.000","1.000",18
"24382","2/1/2007","15:45:00","1.652","0.142","243.750","6.800","0.000","2.000",18
"24383","2/1/2007","15:46:00","1.806","0.136","243.210","7.400","0.000","1.000",18
"24384","2/1/2007","15:47:00","1.834","0.134","242.730","7.400","0.000","1.000",18
"24385","2/1/2007","15:48:00","1.828","0.130","242.280","7.400","0.000","1.000",18
"24386","2/1/2007","15:49:00","1.830","0.134","242.580","7.400","0.000","2.000",18
"24387","2/1/2007","15:50:00","1.810","0.138","243.420","7.400","0.000","1.000",19
"24388","2/1/2007","15:51:00","1.578","0.144","243.830","6.400","0.000","1.000",18
"24389","2/1/2007","15:52:00","1.502","0.152","243.070","6.200","0.000","1.000",18
"24390","2/1/2007","15:53:00","1.582","0.280","243.190","6.600","0.000","2.000",18
"24391","2/1/2007","15:54:00","1.494","0.168","243.180","6.200","0.000","0.000",18
"24392","2/1/2007","15:55:00","1.486","0.154","243.300","6.000","0.000","0.000",18
"24393","2/1/2007","15:56:00","1.138","0.164","244.470","5.000","0.000","0.000",14
"24394","2/1/2007","15:57:00","0.398","0.174","244.930","1.800","0.000","0.000",0
"24395","2/1/2007","15:58:00","0.398","0.178","245.450","1.800","0.000","0.000",0
"24396","2/1/2007","15:59:00","0.396","0.178","245.270","1.800","0.000","0.000",0
"24397","2/1/2007","16:00:00","0.392","0.172","244.600","1.800","0.000","0.000",0
"24398","2/1/2007","16:01:00","0.394","0.178","245.240","1.800","0.000","0.000",0
"24399","2/1/2007","16:02:00","0.394","0.174","244.840","1.800","0.000","0.000",0
"24400","2/1/2007","16:03:00","0.398","0.174","244.570","1.800","0.000","0.000",0
"24401","2/1/2007","16:04:00","0.396","0.172","244.150","1.800","0.000","0.000",0
"24402","2/1/2007","16:05:00","0.396","0.174","244.700","1.800","0.000","0.000",0
"24403","2/1/2007","16:06:00","0.396","0.174","244.610","1.800","0.000","0.000",0
"24404","2/1/2007","16:07:00","0.864","0.168","244.470","4.200","0.000","0.000",5
"24405","2/1/2007","16:08:00","1.470","0.092","243.840","6.000","0.000","0.000",19
"24406","2/1/2007","16:09:00","1.452","0.068","243.480","6.000","0.000","0.000",19
"24407","2/1/2007","16:10:00","1.476","0.126","243.920","6.000","0.000","0.000",18
"24408","2/1/2007","16:11:00","1.474","0.128","244.160","6.000","0.000","0.000",18
"24409","2/1/2007","16:12:00","1.470","0.128","243.990","6.000","0.000","0.000",19
"24410","2/1/2007","16:13:00","1.466","0.126","243.860","6.000","0.000","0.000",18
"24411","2/1/2007","16:14:00","1.466","0.126","243.930","6.000","0.000","0.000",18
"24412","2/1/2007","16:15:00","1.462","0.126","243.860","6.000","0.000","0.000",18
"24413","2/1/2007","16:16:00","1.462","0.128","243.950","6.000","0.000","0.000",19
"24414","2/1/2007","16:17:00","1.468","0.122","245.110","6.000","0.000","0.000",18
"24415","2/1/2007","16:18:00","1.398","0.000","244.010","5.600","0.000","0.000",18
"24416","2/1/2007","16:19:00","1.402","0.000","244.470","5.600","0.000","0.000",19
"24417","2/1/2007","16:20:00","1.400","0.000","244.290","5.600","0.000","0.000",18
"24418","2/1/2007","16:21:00","1.404","0.000","244.680","5.600","0.000","0.000",18
"24419","2/1/2007","16:22:00","1.398","0.000","244.190","5.600","0.000","0.000",18
"24420","2/1/2007","16:23:00","1.386","0.000","243.040","5.600","0.000","0.000",18
"24421","2/1/2007","16:24:00","1.394","0.000","243.770","5.600","0.000","0.000",19
"24422","2/1/2007","16:25:00","1.396","0.000","244.060","5.600","0.000","0.000",18
"24423","2/1/2007","16:26:00","1.402","0.000","244.470","5.600","0.000","0.000",18
"24424","2/1/2007","16:27:00","1.396","0.000","244.020","5.600","0.000","0.000",18
"24425","2/1/2007","16:28:00","1.400","0.000","244.340","5.600","0.000","0.000",19
"24426","2/1/2007","16:29:00","1.390","0.000","243.480","5.600","0.000","0.000",18
"24427","2/1/2007","16:30:00","1.390","0.000","243.550","5.600","0.000","0.000",18
"24428","2/1/2007","16:31:00","1.388","0.000","243.380","5.600","0.000","0.000",18
"24429","2/1/2007","16:32:00","1.390","0.000","243.490","5.600","0.000","0.000",18
"24430","2/1/2007","16:33:00","1.430","0.000","243.140","5.800","0.000","0.000",18
"24431","2/1/2007","16:34:00","1.420","0.048","242.850","5.800","0.000","0.000",18
"24432","2/1/2007","16:35:00","1.486","0.150","242.370","6.000","0.000","0.000",18
"24433","2/1/2007","16:36:00","1.492","0.154","243.130","6.000","0.000","0.000",19
"24434","2/1/2007","16:37:00","1.482","0.150","242.480","6.000","0.000","0.000",18
"24435","2/1/2007","16:38:00","1.476","0.150","242.130","6.000","0.000","0.000",17
"24436","2/1/2007","16:39:00","1.476","0.150","242.210","6.000","0.000","0.000",18
"24437","2/1/2007","16:40:00","1.468","0.146","241.700","6.000","0.000","0.000",18
"24438","2/1/2007","16:41:00","1.464","0.146","241.490","6.000","0.000","0.000",18
"24439","2/1/2007","16:42:00","1.478","0.148","242.090","6.000","0.000","0.000",18
"24440","2/1/2007","16:43:00","1.796","0.142","241.520","7.400","0.000","0.000",18
"24441","2/1/2007","16:44:00","1.792","0.142","241.280","7.400","0.000","0.000",18
"24442","2/1/2007","16:45:00","1.786","0.140","241.170","7.400","0.000","0.000",18
"24443","2/1/2007","16:46:00","1.772","0.136","240.430","7.400","0.000","0.000",17
"24444","2/1/2007","16:47:00","1.776","0.138","240.680","7.400","0.000","0.000",18
"24445","2/1/2007","16:48:00","1.782","0.140","241.130","7.400","0.000","0.000",18
"24446","2/1/2007","16:49:00","1.808","0.236","241.430","7.600","0.000","0.000",18
"24447","2/1/2007","16:50:00","1.720","0.148","242.270","7.000","0.000","0.000",18
"24448","2/1/2007","16:51:00","1.712","0.120","242.920","7.000","0.000","0.000",18
"24449","2/1/2007","16:52:00","1.712","0.120","243.030","7.000","0.000","0.000",18
"24450","2/1/2007","16:53:00","1.756","0.128","242.930","7.200","0.000","0.000",18
"24451","2/1/2007","16:54:00","2.160","0.186","241.440","9.000","0.000","0.000",18
"24452","2/1/2007","16:55:00","2.154","0.184","241.120","8.800","0.000","0.000",18
"24453","2/1/2007","16:56:00","2.260","0.182","241.210","9.400","0.000","0.000",17
"24454","2/1/2007","16:57:00","2.430","0.138","241.090","10.000","0.000","0.000",18
"24455","2/1/2007","16:58:00","2.546","0.070","240.590","10.600","0.000","0.000",18
"24456","2/1/2007","16:59:00","2.680","0.072","241.370","11.000","0.000","0.000",18
"24457","2/1/2007","17:00:00","2.678","0.072","241.360","11.000","0.000","0.000",18
"24458","2/1/2007","17:01:00","2.664","0.068","240.610","11.000","0.000","0.000",17
"24459","2/1/2007","17:02:00","2.656","0.068","240.240","11.000","0.000","0.000",18
"24460","2/1/2007","17:03:00","2.642","0.064","239.530","11.000","0.000","0.000",18
"24461","2/1/2007","17:04:00","2.644","0.066","239.550","11.000","0.000","0.000",17
"24462","2/1/2007","17:05:00","2.630","0.062","238.680","11.000","0.000","0.000",18
"24463","2/1/2007","17:06:00","2.630","0.062","238.530","11.000","0.000","0.000",17
"24464","2/1/2007","17:07:00","2.610","0.060","237.500","11.000","0.000","0.000",17
"24465","2/1/2007","17:08:00","2.616","0.060","237.860","11.000","0.000","0.000",18
"24466","2/1/2007","17:09:00","2.630","0.062","238.520","11.000","0.000","0.000",17
"24467","2/1/2007","17:10:00","2.620","0.062","238.090","11.000","0.000","0.000",17
"24468","2/1/2007","17:11:00","2.214","0.064","238.330","9.400","0.000","0.000",12
"24469","2/1/2007","17:12:00","1.582","0.070","239.100","6.600","0.000","0.000",0
"24470","2/1/2007","17:13:00","1.584","0.070","239.200","6.600","0.000","0.000",0
"24471","2/1/2007","17:14:00","1.584","0.072","239.390","6.600","0.000","0.000",0
"24472","2/1/2007","17:15:00","1.576","0.068","238.550","6.600","0.000","0.000",0
"24473","2/1/2007","17:16:00","1.644","0.136","238.680","6.800","0.000","0.000",0
"24474","2/1/2007","17:17:00","1.888","0.332","237.670","8.200","0.000","0.000",0
"24475","2/1/2007","17:18:00","2.518","0.682","236.640","11.200","0.000","0.000",0
"24476","2/1/2007","17:19:00","2.502","0.670","236.990","11.000","0.000","0.000",0
"24477","2/1/2007","17:20:00","2.494","0.666","237.030","11.000","0.000","0.000",0
"24478","2/1/2007","17:21:00","2.506","0.672","237.360","11.000","0.000","0.000",0
"24479","2/1/2007","17:22:00","2.500","0.670","237.230","11.000","0.000","0.000",0
"24480","2/1/2007","17:23:00","2.466","0.674","237.060","10.800","0.000","0.000",0
"24481","2/1/2007","17:24:00","2.202","0.674","238.080","9.800","0.000","0.000",0
"24482","2/1/2007","17:25:00","2.184","0.666","237.370","9.800","0.000","0.000",0
"24483","2/1/2007","17:26:00","2.156","0.654","236.540","9.600","0.000","0.000",0
"24484","2/1/2007","17:27:00","1.966","0.532","238.190","8.800","0.000","0.000",0
"24485","2/1/2007","17:28:00","2.366","0.726","237.780","10.600","0.000","0.000",0
"24486","2/1/2007","17:29:00","2.478","0.768","237.760","11.000","0.000","0.000",0
"24487","2/1/2007","17:30:00","2.496","0.774","238.600","11.000","0.000","0.000",0
"24488","2/1/2007","17:31:00","2.002","0.452","239.030","8.800","0.000","0.000",0
"24489","2/1/2007","17:32:00","1.634","0.200","239.640","6.800","0.000","0.000",0
"24490","2/1/2007","17:33:00","2.246","0.644","238.390","10.000","0.000","0.000",0
"24491","2/1/2007","17:34:00","2.270","0.644","238.600","10.000","0.000","0.000",0
"24492","2/1/2007","17:35:00","2.240","0.634","237.360","10.000","0.000","0.000",0
"24493","2/1/2007","17:36:00","1.874","0.426","237.440","8.400","0.000","0.000",0
"24494","2/1/2007","17:37:00","1.356","0.074","238.850","5.600","0.000","0.000",0
"24495","2/1/2007","17:38:00","1.820","0.422","237.830","8.200","0.000","0.000",0
"24496","2/1/2007","17:39:00","1.068","0.070","239.910","4.400","0.000","0.000",0
"24497","2/1/2007","17:40:00","1.066","0.070","239.830","4.400","0.000","0.000",0
"24498","2/1/2007","17:41:00","1.064","0.068","239.540","4.400","0.000","0.000",0
"24499","2/1/2007","17:42:00","1.466","0.064","239.050","6.400","0.000","0.000",5
"24500","2/1/2007","17:43:00","2.132","0.054","237.570","9.000","0.000","0.000",18
"24501","2/1/2007","17:44:00","2.106","0.052","236.620","8.800","0.000","0.000",17
"24502","2/1/2007","17:45:00","2.104","0.054","237.380","8.800","0.000","0.000",18
"24503","2/1/2007","17:46:00","2.096","0.054","237.170","8.800","0.000","0.000",17
"24504","2/1/2007","17:47:00","2.086","0.052","236.810","8.800","0.000","0.000",18
"24505","2/1/2007","17:48:00","2.104","0.056","238.030","8.800","0.000","0.000",17
"24506","2/1/2007","17:49:00","2.102","0.056","238.030","8.800","0.000","0.000",18
"24507","2/1/2007","17:50:00","2.112","0.058","238.670","8.800","0.000","0.000",17
"24508","2/1/2007","17:51:00","2.106","0.058","238.310","8.800","0.000","0.000",18
"24509","2/1/2007","17:52:00","2.102","0.058","238.160","8.800","0.000","0.000",17
"24510","2/1/2007","17:53:00","2.096","0.056","237.760","8.800","0.000","0.000",17
"24511","2/1/2007","17:54:00","2.092","0.056","237.570","8.800","0.000","0.000",18
"24512","2/1/2007","17:55:00","2.036","0.058","238.310","8.400","0.000","0.000",17
"24513","2/1/2007","17:56:00","2.050","0.144","237.210","8.600","0.000","0.000",17
"24514","2/1/2007","17:57:00","2.048","0.172","236.640","8.600","0.000","1.000",17
"24515","2/1/2007","17:58:00","2.334","0.266","236.340","9.800","0.000","1.000",18
"24516","2/1/2007","17:59:00","2.434","0.296","236.590","10.200","0.000","2.000",17
"24517","2/1/2007","18:00:00","2.204","0.298","236.350","9.400","0.000","1.000",17
"24518","2/1/2007","18:01:00","2.144","0.298","236.330","9.000","0.000","1.000",17
"24519","2/1/2007","18:02:00","2.138","0.296","236.110","9.000","0.000","2.000",17
"24520","2/1/2007","18:03:00","2.134","0.296","235.980","9.000","0.000","1.000",17
"24521","2/1/2007","18:04:00","2.130","0.294","235.770","9.000","0.000","1.000",17
"24522","2/1/2007","18:05:00","2.138","0.298","236.170","9.000","0.000","2.000",17
"24523","2/1/2007","18:06:00","2.144","0.300","236.440","9.000","0.000","1.000",18
